volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
0,"RU",0,1996,9,3,0,0,0,,4,5,25,2,5,2,3,2,1,5,5,5,5,1.0789415
1,"RU",1,1988,13,3,0,0,0,10,3,5,22,3,2,2,4,7,2,2,2.5,3,5,2.6973538
0,"RU",0,1948,12,3,1,0,0,40,1,4,23,5,5,6,3,6,3,6,7,8,5,1.0789415
1,"RU",0,1989,10,3,1,1,0,70,3,3,18,5,6,5,1,7,1,3,3,1,3,1.0789415
1,"RU",1,1962,13,3,0,1,0,,3,6,17,4,4,4,1,2,4,5,5,5,5,1.6184123
0,"RU",1,1972,12,3,1,1,0,60,,6,30,4,4,4,2,5,2,5,5,5,5,1.8488952
0,"RU",1,1974,14,3,0,1,0,40,3,,30,4,4,4,2,5,2,5,5,5,5,.61629839
1,"RU",0,1995,9,3,0,0,0,12,2,7,16,2,4,3,1,7,2,4,5,0,5,1.2325968
0,"RU",1,1975,14,3,0,1,0,60,1,5,21,4,4,4,2,2,3,2,2,2,4,1.2325968
0,"RU",0,1949,8,3,0,0,0,44,1,3,9,4,6,5,2,2,4,5,3.5,8,2,.47925267
1,"RU",0,1948,10,3,1,0,0,50,1,5,12,5,2,4,5,7,1,3,2,1,1,.95850533
0,"RU",0,1968,12,3,1,1,0,40,1,3,18,6,6,4,3,7,3,6,3,0,3,.95850533
0,"RU",0,1997,8,3,0,0,0,0,5,7,15,5,6,4,1,4,1,8,4.5,5,9,.95850533
0,"RU",1,1970,11,3,0,0,1,40,1,2,5,6,5,6,3,7,3,5,7,5,4,.95850533
0,"RU",1,1944,8,3,0,0,0,70,3,5,11,6,6,6,3,7,2,0,.5,1,2,.86221709
0,"RU",1,1950,10,3,1,0,0,49,2,7,15,6,5,5,2,7,3,10,2.5,,2,1.7244342
1,"RU",1,1961,12,3,0,0,0,40,1,2,3,6,5,4,2,7,3,1.5,1,1,0,.86221709
1,"RU",1,1978,14,3,0,1,0,41,3,5,24,6,6,5,2,2,2,7,3.5,3,4,1.7244342
0,"RU",1,1966,13,3,0,1,0,42,4,3,11,5,6,5,2,4,2,4,2.5,,4,.47925267
0,"RU",1,1964,11,3,0,0,0,40,1,4,12,1,2,1,2,3,2,2.5,3.5,,,.47925267
0,"RU",1,1944,10,4,1,0,0,0,1,3,33,6,4,6,2,2,2,6,6,6,6,.93685386
0,"RU",1,1986,9,4,0,1,0,,2,6,32,6,6,6,2,3,3,5,5,5,1,.93685386
0,"RU",1,1937,7,4,1,0,0,0,1,6,21,4,4,4,2,6,1,5,5,5,3,.93685386
0,"RU",0,1956,11,4,1,0,0,0,1,6,33,6,6,6,3,4,2,10,2.5,5,1,.93685386
0,"RU",1,1953,8,4,0,0,0,0,1,5,23,,,,2,5,2,5,5,5,5,1.4052808
0,"RU",1,1960,10,4,0,0,0,31,3,4,15,5,5,5,1,5,3,8,3,,,.93685386
0,"RU",1,1962,8,4,0,0,0,50,1,5,9,2,4,4,0,3,1,5,10,,,.93685386
1,"RU",1,1954,13,4,1,0,0,35,1,7,3,6,6,6,1,4,1,,2.5,,0,.93685386
1,"RU",1,1952,15,4,1,0,1,,1,6,13,3,3,3,3,6,4,6,6,6,5,.93685386
0,"RU",1,1982,11,4,0,1,0,0,3,3,22,4,4,4,2,3,3,5,5,5,5,.94143729
0,"RU",0,1976,12,4,1,1,0,,2,5,30,4,4,4,2,2,1,5.5,4,4,8,.94143729
0,"RU",0,1968,12,4,0,0,0,36,1,3,18,4,5,4,1,6,2,2,2,2,5,.94143729
1,"RU",0,1972,11,4,1,1,0,36,1,2,12,3,5,4,1,5,2,2.5,3,4,3,.94143729
0,"RU",1,1937,7,4,1,0,0,,3,1,22,5,3,5,2,5,2,10,5,,1,.94143729
1,"RU",0,1956,11,4,1,1,0,38,,6,15,4,4,4,1,6,1,.5,0,2,1,1.4121559
1,"RU",1,1976,13,4,1,1,0,48,1,7,18,6,5,4,,2,3,7,3,5,6,1.4121559
0,"RU",1,1975,14,4,1,0,0,42,2,5,14,4,6,6,2,6,3,5,2,5,5,.94143729
1,"RU",1,1956,10,4,1,0,0,35,3,5,15,6,6,6,2,6,3,5,5,,5,.94143729
0,"RU",1,1951,17,4,1,0,0,,3,5,19,4,4,4,3,4,4,6,5,4,2,.94143729
0,"RU",0,1990,11,4,0,0,1,0,3,6,19,4,4,5,0,4,1,3.5,3,,3,1.0382821
0,"RU",0,1942,6,4,1,0,0,40,1,7,19,4,5,5,1,6,1,,,,2,1.0382821
0,"RU",1,1969,10,4,1,0,0,36,3,5,15,5,5,5,0,3,1,3,,,4,1.0382821
0,"RU",1,1976,13,4,1,1,0,36,1,5,14,5,5,5,0,4,1,3,,,3,1.5574231
0,"RU",1,1926,1,4,0,1,0,,4,7,8,5,4,6,0,3,1,,,,,1.0382821
0,"RU",0,1965,14,4,0,0,0,,3,5,13,4,5,4,1,4,2,2.5,4,,4,1.0382821
0,"RU",1,1948,5,4,0,0,0,,5,7,26,5,4,5,0,4,1,,,,,.51914103
1,"RU",1,1996,9,4,0,0,0,0,,7,23,4,5,6,1,2,1,,,,,1.5574231
1,"RU",0,1948,10,4,0,0,0,35,3,3,15,4,4,5,2,3,2,2.5,,,4,1.5574231
0,"RU",1,1961,10,4,1,1,0,40,3,3,18,5,4,5,3,4,1,3.5,,,4,1.5574231
0,"RU",1,1951,13,4,0,0,0,40,4,6,20,5,5,6,0,4,1,,,,5,1.7405335
0,"RU",1,1951,10,4,0,1,0,40,7,6,11,4,5,6,0,5,1,1.5,,,,1.7405335
0,"RU",1,1954,12,4,0,0,0,36,1,6,16,4,4,4,0,4,1,,,,3,.87026675
0,"RU",1,1965,16,4,1,0,0,36,2,6,16,5,5,5,1,5,1,3.5,,,2,1.7405335
0,"RU",1,1957,9,4,1,0,0,36,,7,19,5,5,5,0,5,1,,,,,1.7405335
1,"RU",1,1972,15,4,1,1,0,30,3,5,19,6,5,6,1,5,2,3.5,3.5,,4,3.481067
0,"RU",1,1940,15,1,1,0,0,,1,4,13,5,5,5,1,3,2,5,3.5,0,,.52556141
0,"RU",1,1953,11,1,0,0,0,40,1,4,3,5,5,4,2,7,2,10,8,5,8,.26278071
0,"RU",0,1950,8,1,0,0,0,,1,6,3,3,4,4,0,7,1,0,0,0,0,.26278071
0,"RU",1,1955,13,1,0,0,0,,1,4,8,4,5,4,1,3,2,10,3.5,,5,.26278071
0,"RU",1,1940,10,1,0,0,0,,4,4,13,5,5,5,1,4,2,5,5,0,3,.78834212
0,"RU",0,1955,12,1,0,0,0,,1,4,3,4,5,4,3,7,3,5,5,0,5,.26278071
0,"RU",1,1945,12,1,0,0,0,,3,4,18,4,5,3,3,3,3,8,8,8,,.26278071
0,"RU",0,1946,8,1,0,0,0,48,1,2,3,3,3,2,1,7,2,3.5,0,0,,.26278071
0,"RU",1,1983,16,1,1,1,0,,1,4,23,5,5,5,0,3,1,8.5,6,5,6,.78834212
0,"RU",1,1929,4,1,0,0,0,,2,5,7,6,4,5,1,3,2,5,5,0,,.26278071
0,"RU",0,1969,11,1,0,0,0,,3,6,13,4,3,3,3,7,3,5,5,0,0,.26278071
0,"RU",1,1967,16,1,1,1,0,,4,4,3,4,5,4,1,3,2,4.5,2.5,0,2,.78834212
0,"RU",1,1924,15,1,0,0,0,40,1,4,13,5,5,3,3,7,3,3.5,2.5,4,2,.2628176
0,"RU",1,1983,15,1,0,0,0,,3,6,20,4,5,4,0,3,1,5,5,,5,.2628176
0,"RU",1,1932,4,1,0,0,0,40,1,4,12,6,4,3,0,2,1,10,10,10,,.2628176
0,"RU",1,1953,11,1,0,1,0,40,1,1,13,5,4,4,0,3,1,0,5,,0,.78845279
0,"RU",1,1955,11,1,0,0,0,40,1,2,3,3,5,3,1,7,2,2,2,0,,.2628176
0,"RU",1,1996,9,1,0,0,0,0,1,7,33,4,4,4,0,4,1,10,10,10,8,1.314088
0,"RU",1,1936,11,1,0,0,0,40,3,5,23,4,4,4,1,7,2,5,5,0,3,.2628176
0,"RU",0,1968,15,1,1,1,0,,2,5,13,6,6,4,0,2,1,10,5,5,8,.8488164
0,"RU",1,1977,16,1,0,0,0,40,3,3,3,4,5,4,1,3,2,5,2,,2,.5658776
0,"RU",1,1946,13,1,0,0,0,,3,5,8,5,5,4,1,7,1,4.5,3,,0,.2829388
0,"RU",1,1972,16,1,0,1,0,,3,4,8,5,5,5,1,3,2,5,5,,,.2829388
0,"RU",1,1976,16,1,1,0,0,40,1,4,18,5,5,5,1,4,2,5,5,,2,.5658776
0,"RU",0,1976,13,1,0,0,0,60,1,5,13,4,6,4,1,2,2,1.5,5.5,5,3,.2829388
0,"RU",1,1995,12,1,0,0,0,0,2,7,13,4,4,4,1,3,1,5,3,,,.5658776
0,"RU",0,1983,12,1,1,0,0,60,2,5,23,4,5,5,2,5,2,8,8,8,7,.5658776
0,"RU",0,1942,7,1,0,0,0,,1,5,3,4,4,2,0,0,1,0,0,0,0,.2829388
0,"RU",1,1961,15,1,1,1,0,,2,4,13,4,6,5,1,4,2,5,5,,3,1.3450913
0,"RU",1,1932,4,1,0,0,0,,3,4,18,5,5,4,1,3,1,10,5,0,,.44836378
0,"RU",1,1965,15,1,0,1,0,40,4,4,23,4,6,6,2,4,2,1.5,1.5,0,0,.89672755
0,"RU",1,1937,15,1,0,0,0,,3,5,23,5,5,5,1,4,2,2,1,0,3,.44836378
0,"RU",1,1977,9,1,0,1,0,,1,7,28,4,3,4,0,4,1,10,10,10,10,.89672755
0,"RU",0,1942,4,1,0,0,0,,1,5,3,2,5,2,1,7,2,0,0,0,0,.44836378
0,"RU",1,1995,10,1,0,0,0,0,2,7,18,4,4,3,0,3,1,10,10,10,8,1.3450913
0,"RU",0,1994,12,1,0,0,0,30,1,5,12,2,6,3,0,0,1,0,0,,2,.99055025
0,"RU",1,1946,19,1,0,0,0,,3,6,6,5,6,6,3,7,2,0,0,,5,.49527512
0,"RU",1,1978,18,1,0,1,0,35,3,6,15,5,6,6,1,7,2,1.5,2,,5,.49527512
1,"RU",1,1955,15,1,0,0,0,40,2,2,15,6,6,6,2,7,2,2.5,2.5,,2,.49527512
0,"RU",1,1956,15,1,0,0,0,40,1,6,8,3,6,3,6,7,2,0,0,0,3,.49527512
0,"RU",1,1963,17,1,0,0,0,,3,6,13,3,6,5,3,7,1,0,0,0,5,.49527512
0,"RU",0,1958,12,1,1,0,0,48,1,4,17,5,6,5,4,6,3,5,4,0,4,.99055025
0,"RU",1,1947,11,1,0,1,0,40,1,3,18,6,6,4,3,7,3,2.5,.5,,0,1.2508522
1,"RU",1,1989,16,1,0,0,0,40,4,5,19,6,6,4,1,3,2,3,2.5,,5,.41695072
0,"RU",1,1938,10,1,,0,0,40,3,3,18,6,6,6,2,6,3,0,5,,5,.41695072
1,"RU",1,1954,12,1,0,0,0,48,1,7,23,4,4,4,2,4,2,6,4,,3,.41695072
0,"RU",1,1953,15,1,1,0,0,35,1,5,23,2,2,4,2,6,4,5,1,,0,.83390144
0,"RU",1,1974,12,1,0,1,0,40,2,6,8,6,6,5,1,7,2,4,3,,5,.49527512
0,"RU",1,1986,17,1,0,0,0,46,2,6,10,5,6,4,1,2,2,5,3,1,5,.99055025
0,"RU",1,1942,15,1,0,0,0,45,3,6,11,5,5,5,2,3,3,7,5.5,4,3,.32406407
0,"RU",0,1982,10,1,1,1,0,,1,7,9,3,5,4,0,0,2,1,.5,0,0,.9721922
0,"RU",0,1987,14,1,0,0,0,0,1,7,16,4,5,4,0,0,1,6.5,6,0,5,.64812813
0,"RU",0,1958,15,1,0,0,0,48,1,6,9,3,5,2,0,2,2,4.5,4.5,2,2,.32406407
0,"RU",0,1975,15,1,1,1,0,45,1,7,16,5,5,4,0,4,1,7,5.5,2,5,.9721922
0,"RU",1,1979,15,1,1,1,0,40,1,5,22,6,6,5,2,5,1,4,4,4,4,.9721922
1,"RU",1,1982,15,1,0,1,0,,2,7,18,4,5,5,2,4,2,5,5,5,5,.32406407
1,"RU",0,1948,14,1,1,0,0,,1,5,18,5,5,5,4,7,3,2.5,3.5,3,2,.64812813
0,"RU",1,1991,14,1,0,0,0,0,2,4,3,5,4,6,2,2,2,7.5,5.5,,5,.64812813
1,"RU",1,1991,12,1,0,1,0,0,,4,14,4,5,4,0,0,3,9,3,1,5,.32406407
0,"RU",0,1986,15,1,0,0,0,45,2,4,12,4,5,5,3,7,2,7,3.5,,3,.33963715
1,"RU",1,1987,16,1,0,0,0,,2,6,24,5,5,6,2,6,2,3,3,3,5,.67927429
1,"RU",1,1988,16,1,0,0,0,,1,7,11,3,5,3,0,7,1,3.5,5.5,0,5,1.3585486
0,"RU",0,1966,15,1,1,0,0,50,1,7,18,4,5,5,0,3,2,5,0,5,3,.67927429
0,"RU",0,1936,0,1,1,0,0,45,1,4,23,5,5,5,2,7,3,7,6,2,5,.67927429
0,"RU",1,1954,16,1,0,0,0,40,2,4,10,5,6,5,2,7,3,3,3.5,3,5,.33963715
1,"RU",0,1968,15,1,0,1,0,40,2,4,22,5,6,5,2,4,1,4,4,4,5,1.0189114
0,"RU",1,1942,8,1,0,0,0,20,2,6,12,6,4,3,,7,3,9,9,2,0,.33963715
1,"RU",1,1982,16,1,0,0,0,40,1,7,16,5,5,5,0,2,2,7.5,3,5,3,1.453087
1,"RU",1,1987,18,1,0,0,0,40,2,6,24,6,4,6,0,0,1,7.5,1,4,4,1.0898152
0,"RU",1,1991,14,1,0,0,0,32,1,5,12,3,6,4,1,4,2,2,2,,,.36327174
0,"RU",1,1990,15,1,0,0,0,0,1,5,13,4,6,5,0,1,3,6,1.5,,2,1.0898152
0,"RU",0,1976,11,1,1,1,0,35,2,7,20,6,6,6,1,1,2,1.5,.5,5,0,1.0898152
1,"RU",1,1988,17,1,0,0,0,30,3,7,22,2,6,5,2,4,2,4,1.5,6,5,.72654348
0,"RU",1,1952,15,1,0,0,0,40,2,6,16,4,2,5,2,4,2,3,3.5,3,5,.36327174
0,"RU",1,1945,8,1,0,0,0,41,4,7,11,5,6,6,3,4,4,0,2,7,5,.36327174
0,"RU",1,1973,13,1,0,1,0,45,3,2,12,4,3,6,1,1,2,4.5,1.5,,1,.72654348
0,"RU",1,1984,17,1,1,1,0,,2,6,23,5,5,5,0,0,1,9,,,5,.43068784
0,"RU",1,1988,16,1,0,0,0,42,2,2,12,4,6,5,2,7,3,9,2,4,2,.43068784
0,"RU",1,1972,13,1,0,0,0,30,2,6,8,4,6,2,1,5,1,1.5,1.5,5,5,.43068784
0,"RU",1,1961,15,1,1,1,0,40,4,5,13,5,4,5,2,4,2,7,7,7,4,1.2920635
1,"RU",1,1938,18,1,0,0,0,33,3,7,15,5,6,6,2,2,4,2,5,10,4,.43068784
0,"RU",1,1956,15,1,1,0,0,40,2,4,15,3,5,4,0,0,1,2,1,,3,.72654348
0,"RU",1,1939,13,1,0,0,0,35,3,6,11,2,6,5,2,5,1,2,.5,5,3,.43068784
1,"RU",1,1954,16,1,0,0,0,51,2,4,14,5,6,5,4,7,4,.5,.5,0,2,.72654348
1,"RU",0,1966,15,1,0,1,0,36,3,3,17,5,1,4,1,1,2,2,0,4,0,.86137567
1,"RU",1,1958,15,1,1,1,0,40,3,5,17,4,4,5,2,7,2,5,4,3,,1.2920635
0,"RU",1,1987,17,1,0,0,0,40,2,6,8,4,4,3,1,5,1,0,0,0,5,.29795325
1,"RU",1,1961,10,1,0,0,0,40,2,4,25,4,5,4,2,7,1,0,0,0,3,.29795325
0,"RU",1,1956,15,1,0,1,0,30,1,2,10,5,5,5,2,5,2,0,0,0,2,.89385976
0,"RU",0,1959,12,1,1,1,0,60,1,1,18,5,5,3,2,4,3,0,0,0,5,.89385976
0,"RU",1,1957,12,1,0,1,0,40,2,4,17,4,5,4,2,5,1,0,0,0,0,.89385976
0,"RU",1,1941,7,1,0,0,0,40,3,1,24,5,3,4,3,7,2,0,0,,,.29795325
0,"RU",0,1984,17,1,0,0,0,40,1,4,27,4,5,3,2,5,3,2,1.5,1,3,1.191813
1,"RU",1,1990,14,1,0,0,0,40,1,6,11,3,5,3,1,2,1,1,1,1,5,.59590651
0,"RU",0,1984,13,1,1,1,0,40,1,4,16,4,5,3,2,3,3,3.5,2,,6,.89385976
0,"RU",1,1957,15,1,0,1,0,40,1,4,21,4,5,3,1,4,2,3,1.5,1,3,.59590651
0,"RU",1,1944,10,1,1,0,0,40,1,3,24,4,4,4,1,7,1,0,0,1,5,.66606571
0,"RU",0,1941,10,1,1,0,0,40,1,2,22,3,6,4,1,7,2,1,2,2,0,.66606571
0,"RU",1,1968,12,1,0,0,0,52,1,5,27,4,4,3,1,5,3,5,0,5,0,.33303286
0,"RU",1,1959,12,1,0,1,0,40,1,5,25,2,4,5,2,7,2,2.5,3.5,,5,.66606571
1,"RU",1,1985,15,1,0,0,0,40,5,6,27,5,5,5,1,1,3,2,2,4,1,.33303286
0,"RU",0,1982,15,1,0,0,0,72,1,5,22,5,6,5,1,4,3,0,0,0,0,.66606571
0,"RU",1,1969,12,1,0,1,0,40,1,6,27,3,5,5,1,7,3,2.5,2.5,0,6,.99909857
0,"RU",1,1946,12,1,0,0,0,40,2,6,14,6,5,5,3,7,3,3,.5,,5,.33303286
1,"RU",0,1994,12,1,0,0,0,,1,6,24,4,5,5,2,5,,5.5,3,2,8,.81953285
0,"RU",0,1946,13,1,1,0,0,30,4,3,30,5,6,6,6,6,4,4,8.5,5,5,.71360684
0,"RU",0,1983,18,1,0,0,0,8,3,3,16,6,6,3,2,7,4,.5,0,2,0,.71360684
0,"RU",1,1960,16,1,1,0,0,40,1,4,26,2,4,3,1,7,3,3,2.5,0,5,.71360684
0,"RU",0,1990,16,3,0,0,0,40,2,7,17,3,5,5,2,3,3,4,5,8,5,1.0704103
1,"RU",1,1976,16,1,0,0,0,,3,6,12,4,3,4,1,4,3,4,2.5,,,.71360684
0,"RU",0,1955,14,1,1,1,0,40,3,2,23,4,6,6,1,4,3,3,0,5,5,1.4272137
0,"RU",0,1941,3,1,1,0,0,72,1,6,21,6,6,6,7,7,4,6,5,5,5,.54635524
0,"RU",0,1990,14,1,0,0,0,55,1,4,17,4,6,6,1,2,2,5,5,,2,.81953285
0,"RU",1,1948,11,1,1,0,0,40,2,3,2,6,6,6,1,3,2,0,3.5,0,0,.54635524
0,"RU",0,1984,13,1,1,1,0,40,1,2,3,1,6,4,1,2,2,0,0,,0,.54635524
0,"RU",1,1951,15,1,0,1,0,,3,4,3,6,6,4,6,7,3,0,0,3,0,.54635524
0,"RU",0,1971,14,1,0,0,0,40,2,5,23,5,5,5,0,6,3,4,3,4,3,.54635524
1,"RU",0,1996,10,1,0,0,0,0,3,6,21,4,6,5,1,2,2,0,0,0,0,.81953285
0,"RU",0,1950,14,1,1,1,0,40,3,3,33,4,6,5,2,3,3,5,3.5,,0,1.0704103
0,"RU",1,1988,15,1,0,0,0,40,3,4,14,2,5,3,1,2,2,4.5,,,4,1.0704103
0,"RU",1,1976,15,2,1,1,0,40,2,2,5,2,6,4,1,4,3,1,1,5,,.99915059
0,"RU",1,1982,11,1,1,1,0,,3,5,14,4,5,5,0,3,2,2.5,2,0,4,.89649565
1,"RU",1,1937,16,3,0,0,0,40,4,4,8,5,3,5,2,4,2,3.5,3,,10,.38558615
1,"RU",1,1960,10,3,0,0,0,40,4,4,15,5,5,5,3,7,1,2,2,,4,.38558615
1,"RU",0,1986,18,3,1,1,0,62,2,6,22,5,5,5,3,5,2,4,4,,8,.7711723
0,"RU",1,1942,16,3,0,0,0,,4,4,15,5,6,6,4,7,3,5,6,,4,.38558615
1,"RU",0,1972,16,3,1,1,0,60,2,6,24,6,5,5,4,5,2,6,6.5,,8,.7711723
0,"RU",1,1987,13,3,0,1,0,60,3,6,15,3,5,4,2,4,1,7.5,5.5,,7,1.1567585
1,"RU",1,1988,13,3,0,0,0,54,1,5,23,4,4,4,0,6,1,8.5,1,,7,.38558615
1,"RU",1,1985,16,1,0,0,0,60,2,5,26,3,6,3,1,3,4,2,3,4,8,.39436167
0,"RU",1,1950,11,1,1,0,0,48,5,3,8,4,5,5,2,7,3,.5,2,,0,.78872335
0,"RU",0,1976,12,2,1,1,0,40,1,6,23,5,6,5,2,3,3,3,2.5,3,3,.78872335
0,"RU",0,1954,11,1,1,0,0,60,1,2,23,6,1,6,5,7,3,2,0,,1,.78872335
0,"RU",1,1970,14,3,0,1,0,40,1,5,15,6,6,6,0,7,1,4.5,4.5,,8,1.183085
0,"RU",0,1972,12,1,1,1,0,,2,4,17,6,6,5,2,3,3,4,5,5,7,.78872335
0,"RU",1,1955,14,1,1,1,0,35,2,6,26,4,6,5,2,7,2,9,6,,5,1.183085
0,"RU",1,1929,9,1,0,0,0,,2,2,16,5,6,6,0,2,1,9,8.5,,8,.78872335
1,"RU",0,1976,12,3,0,0,0,40,1,7,23,6,6,5,1,1,2,4,3,,3,.78872335
1,"RU",1,1976,16,3,0,1,0,40,3,7,17,4,6,5,3,6,2,4,2,5,1,.38558615
0,"RU",0,1946,10,3,1,0,0,60,1,4,18,3,5,5,3,7,3,4,4.5,5,4,.92013244
0,"RU",0,1991,10,3,1,1,0,40,2,4,13,3,5,4,1,3,2,5,5,,5,.92013244
0,"RU",0,1932,10,3,0,0,0,50,1,4,23,5,5,4,1,3,2,5,5.5,,,.46006622
0,"RU",1,1957,15,3,1,0,0,40,3,4,33,4,5,4,2,4,3,5,5,5,2,.92013244
0,"RU",1,1948,15,3,1,0,0,,3,6,23,4,5,5,2,6,3,5,5,5,3,.92013244
0,"RU",1,1948,15,3,0,0,0,50,1,4,13,4,5,5,2,4,2,5,5,5,0,.46006622
0,"RU",1,1991,14,3,0,0,0,0,1,4,13,3,5,4,2,,2,5,6,5,2,.92013244
0,"RU",0,1946,7,3,0,0,0,,1,2,3,1,4,1,0,0,1,0,0,0,,.46006622
0,"RU",1,1953,11,3,0,0,0,50,1,4,18,4,5,4,2,3,1,0,0,,,.43708419
0,"RU",0,1971,13,3,1,1,0,48,1,4,13,3,4,4,1,4,2,5,5,,2,1.3112526
0,"RU",1,1952,13,3,0,0,0,12,1,2,3,2,4,4,0,3,1,0,0,0,,.43708419
0,"RU",1,1946,12,3,0,0,0,,3,5,3,4,5,3,2,7,3,0,3,3,3,.43708419
0,"RU",1,1973,11,3,0,0,0,60,3,4,27,3,5,4,2,4,3,5,5,2,7,.43708419
0,"RU",1,1955,14,3,0,1,0,40,2,4,18,6,6,6,2,2,1,0,0,,,1.7483368
0,"RU",1,1957,15,1,0,0,0,40,2,6,3,4,5,4,1,7,3,0,4,0,0,.87416838
0,"RU",1,1950,10,3,0,0,0,,3,4,2,5,5,5,2,4,2,5,3.5,,2,.43708419
0,"RU",0,1954,10,3,1,0,0,,1,2,3,4,5,4,0,1,1,2,.5,0,0,.87416838
0,"RU",1,1948,16,3,0,0,0,40,3,4,3,4,5,4,2,7,3,0,0,0,2,.43708419
1,"RU",1,1953,13,3,1,0,0,20,4,6,12,4,6,4,2,7,2,0,0,,,.79469853
0,"RU",1,1940,9,3,0,0,0,40,2,2,2,4,6,4,0,7,1,0,0,0,,.39734926
0,"RU",0,1977,11,3,1,1,0,,1,2,16,1,,,2,,1,0,1,,0,.79469853
0,"RU",1,1946,7,3,0,0,0,,2,2,13,2,6,2,0,,1,0,0,0,,.39734926
1,"RU",0,1973,12,3,1,1,0,24,2,6,28,4,6,5,1,,4,2,2.5,,,.79469853
0,"RU",1,1973,15,3,0,1,0,,2,4,10,4,6,3,1,7,1,0,0,,0,.39734926
1,"RU",0,1976,12,3,1,1,0,48,2,6,8,,6,5,0,,1,0,0,0,5,.79469853
1,"RU",1,1969,15,3,0,0,0,40,2,6,11,5,6,5,2,7,2,0,0,,,.39734926
0,"RU",1,1981,13,3,0,1,0,40,3,6,8,5,6,5,0,7,1,0,0,0,,.39734926
0,"RU",1,1942,10,3,0,0,0,40,2,6,13,5,6,4,0,7,1,0,0,0,,.39734926
0,"RU",0,1946,9,3,0,0,0,0,1,1,1,,4,,0,0,1,0,0,0,,.45613376
1,"RU",0,1984,14,3,0,1,0,40,2,5,23,3,6,5,2,,3,1.5,3,,3,.91226751
0,"RU",1,1950,12,3,0,0,0,40,4,6,12,4,6,5,2,7,1,1,1,,3,.45613376
0,"RU",1,1966,15,3,0,0,0,20,2,6,28,6,6,6,2,7,3,0,0,0,,.45613376
0,"RU",1,1963,13,3,1,1,0,,2,6,8,5,6,2,0,,1,0,0,0,,.91226751
1,"RU",1,1997,8,3,0,0,0,0,2,7,5,4,5,4,0,7,1,,,,,.91226751
1,"RU",0,1994,11,3,0,0,0,0,1,,8,,6,5,1,4,2,0,0,,,.91226751
0,"RU",1,1957,15,3,0,0,0,40,2,5,15,6,6,6,2,7,3,0,0,0,5,.45613376
1,"RU",1,1940,17,1,1,0,0,12,2,3,18,6,6,6,1,1,2,1.5,0,5,2,.41695072
1,"RU",1,1958,17,3,1,1,0,40,3,2,16,5,5,4,2,4,2,4,3,4,4,2.0268559
0,"RU",1,1991,13,3,1,0,0,18,2,6,15,3,4,4,0,4,2,6.5,3,,2,1.013428
0,"RU",0,1986,14,1,1,0,0,,2,7,21,4,4,4,3,4,4,3.5,1.5,6,0,1.013428
1,"RU",1,1961,12,3,0,1,0,,2,2,15,4,6,3,7,7,3,0,5,10,0,1.013428
1,"RU",0,1961,20,3,1,1,0,40,3,2,14,4,5,4,2,7,2,3,2.5,4,6,1.5201419
0,"RU",0,1957,9,3,1,1,0,96,1,2,8,5,5,5,2,4,4,1,1,0,3,2.0268559
1,"RU",1,1965,12,3,0,1,0,,2,4,1,5,6,6,2,,3,0,0,,0,.39743044
1,"RU",1,1950,15,3,0,1,0,45,2,2,18,6,3,5,0,0,4,3,2.5,4,3,.79486087
1,"RU",1,1971,12,3,0,1,0,42,1,2,17,3,6,5,1,5,3,0,1,1,1,.79486087
0,"RU",1,1943,4,3,0,0,0,,2,4,14,4,4,4,2,7,1,1,1,1,,.39743044
1,"RU",1,1949,15,3,0,1,0,,2,3,17,5,5,5,2,7,4,3.5,4,3,5,1.1922913
1,"RU",0,1968,15,3,0,0,0,48,3,1,24,5,6,5,7,7,3,4.5,8.5,9,8,.39743044
0,"RU",1,1980,16,3,0,1,0,,,5,6,6,6,5,0,1,1,0,0,1,5,.79486087
1,"RU",1,1958,10,3,0,0,0,48,2,4,14,5,6,6,3,7,2,3,3,4,3,.39743044
1,"RU",1,1981,15,3,0,0,0,40,2,4,24,4,4,4,4,7,3,6.5,2,,2,.39743044
0,"RU",0,1936,14,3,0,0,0,40,1,2,33,6,6,5,1,6,3,6,7,,5,.37960165
0,"RU",0,1948,11,3,1,0,0,40,2,5,7,5,5,4,2,4,3,0,1.5,,0,.75920331
0,"RU",0,1938,12,3,1,0,0,40,1,4,30,6,6,5,2,5,2,0,0,0,3,.75920331
0,"RU",0,1949,15,3,1,0,0,40,1,3,28,5,6,3,2,6,2,0,0,0,1,.75920331
0,"RU",1,1973,11,3,0,1,0,40,1,3,15,5,6,5,1,3,2,3,3,,3,.37960165
0,"RU",0,1981,16,3,1,1,0,40,1,2,19,3,5,6,1,2,4,4,1,,3,.75920331
0,"RU",1,1937,7,3,0,0,0,40,4,4,14,4,5,5,2,6,2,6,3.5,2,,.26897489
0,"RU",1,1954,16,3,1,1,0,30,1,4,31,5,5,5,1,7,3,3.5,1.5,5,1,.80692466
0,"RU",0,1985,14,3,1,1,0,40,1,3,19,2,5,3,0,1,2,6,2.5,6,3,.75920331
1,"RU",1,1968,16,3,1,1,0,40,2,4,16,5,5,4,1,4,3,2,0,1,3,1.138805
