volact,cntry,female,yrbrn,eduyrs,domicil,married,children,houseperson,wkhtot,church,sclmeet,social_trust,tolerance,self_realisation,solidarity,tvpol,tvtot,political_interest,trust_exe,trust_leg,trstep,stfdem,dweight
0,"NO",0,1931,18,2,0,0,0,50,1,2,17,5,6,3,1,7,1,7,6.5,2,8,.9298
1,"NO",1,1970,18,2,1,0,0,43,3,6,26,5,5,5,1,2,3,8.5,5,5,7,.9298
0,"NO",1,1924,7,2,0,0,0,40,4,5,27,3,6,3,2,6,2,7.5,5.5,2,8,.9298
0,"NO",0,1973,15,2,0,0,0,45,3,6,23,5,5,4,2,2,2,9,6,5,6,.9298
0,"NO",0,1948,14,2,1,1,0,40,3,5,25,4,5,6,4,5,2,6,5,5,4,.9298
1,"NO",0,1942,12,5,0,0,0,,1,6,19,5,5,5,3,4,2,4,3,,6,.9298
0,"NO",0,1971,12,2,1,1,0,38,1,5,26,4,5,5,1,5,1,7.5,5,5,8,.9298
1,"NO",0,1973,16,2,0,0,0,45,3,6,25,5,5,5,1,3,2,8.5,8,8,9,.9298
0,"NO",0,1964,13,2,1,0,0,,3,6,24,2,6,4,1,5,3,7.5,7.5,7,5,.9298
1,"NO",0,1983,12,2,0,0,0,45,2,4,19,5,6,5,1,4,2,5.5,5.5,3,7,.9298
1,"NO",0,1963,10,2,0,0,0,42,1,4,23,4,4,4,1,1,2,7,1.5,0,3,.9298
1,"NO",1,1968,14,2,0,1,0,24,1,6,16,5,5,5,3,3,3,7,6,4,9,.9298
1,"NO",0,1963,10,2,1,1,0,45,1,6,17,5,4,5,2,2,3,7,5,3,4,.9298
1,"NO",0,1926,12,2,1,0,0,45,4,6,22,5,4,5,4,5,4,8,6.5,6,7,.9298
1,"NO",0,1948,15,3,1,0,0,,2,7,17,6,6,5,4,6,4,8,2.5,7,1,.9298
1,"NO",0,1941,13,2,1,0,1,42,2,5,11,4,4,5,5,7,4,4,2.5,4,3,.9298
1,"NO",1,1952,20,2,1,1,0,45,1,6,25,4,4,6,1,1,3,8,6.5,5,8,.9298
1,"NO",1,1968,19,2,1,1,0,40,1,6,28,,,,3,6,2,8,6.5,9,9,.9298
0,"NO",1,1961,20,2,0,1,1,35,3,7,26,5,5,4,3,4,2,8,8.5,6,8,.9298
0,"NO",0,1943,16,2,1,0,0,,1,4,24,5,6,5,4,5,3,7,5,5,8,.9298
1,"NO",0,1931,22,4,1,1,0,38,2,3,18,5,4,4,3,6,3,10,3.5,,,.9298
1,"NO",0,1960,16,4,1,1,0,50,3,6,15,3,5,3,2,2,3,6,2.5,6,7,.9298
1,"NO",1,1952,16,2,1,1,0,38,1,6,25,3,5,2,1,2,3,6,5,4,9,.9298
0,"NO",0,1977,15,2,0,0,0,,3,7,20,5,5,1,2,3,4,6.5,5,6,7,.9298
1,"NO",1,1954,14,2,0,0,0,38,1,6,16,5,4,5,2,3,3,4,4,3,5,.9298
1,"NO",1,1966,19,4,1,1,0,41,3,7,19,6,4,6,2,2,4,3.5,3.5,2,7,.9298
1,"NO",0,1950,16,2,1,1,0,60,3,6,24,5,5,3,2,2,3,7.5,6,5,8,.9298
0,"NO",1,1956,17,2,1,1,0,43,4,7,28,5,4,4,1,1,3,8,6,5,9,.9298
1,"NO",1,1953,20,2,1,1,0,38,4,7,25,6,4,6,1,1,3,6.5,5.5,,8,.9298
1,"NO",1,1945,21,2,1,0,0,10,2,6,24,5,4,4,3,3,2,6.5,6,4,7,.9298
0,"NO",0,1926,26,2,1,0,0,40,1,4,29,4,5,4,1,2,4,8,5.5,4,4,.9298
0,"NO",0,1926,19,2,1,0,0,42,4,4,15,5,5,6,3,3,4,6,5,5,3,.9298
0,"NO",0,1960,19,2,1,1,0,45,3,7,16,3,5,4,3,3,3,6.5,5.5,7,7,.9298
1,"NO",1,1916,12,2,0,0,0,,3,4,23,4,5,4,1,5,2,8,4,6,5,.9298
0,"NO",1,1950,21,2,1,1,0,,1,6,27,5,6,5,1,2,3,8,6,5,6,.9298
1,"NO",0,1934,15,2,1,1,0,,1,4,20,4,5,3,3,3,3,5,3,3,8,.9298
1,"NO",1,1984,11,3,0,0,0,11,1,7,24,,,,1,1,1,7.5,6.5,7,7,.9298
1,"NO",1,1954,15,2,1,1,0,42,2,4,17,4,4,3,2,3,3,9,7.5,7,7,.9298
1,"NO",1,1931,15,2,0,0,0,40,3,4,19,5,5,3,3,4,3,6.5,5.5,6,7,.9298
0,"NO",1,1935,14,2,0,0,0,34,3,4,20,5,4,5,2,4,2,7,4,6,7,.9298
1,"NO",0,1961,15,2,0,1,0,38,2,7,26,5,2,4,3,5,4,5,3.5,4,4,.9298
0,"NO",0,1944,9,2,0,0,0,38,1,7,28,3,3,4,2,4,3,7.5,4.5,5,8,.9298
1,"NO",0,1957,18,2,1,1,0,50,2,7,26,5,5,5,2,3,3,8,7.5,7,8,.9298
1,"NO",0,1982,12,2,0,0,0,40,1,7,24,5,5,5,2,2,4,7.5,6,3,1,.9298
1,"NO",0,1953,17,2,1,1,0,45,1,7,25,4,3,4,1,2,3,7.5,6,5,7,.9298
1,"NO",1,1953,13,2,1,1,0,45,3,7,20,6,6,5,4,7,3,10,5.5,,7,.9298
0,"NO",1,1924,12,2,0,0,0,30,1,5,14,4,5,5,5,6,3,7.5,2,,8,.9298
1,"NO",0,1959,17,2,0,0,0,42,4,7,26,5,5,5,2,3,3,7.5,5.5,4,4,.9298
0,"NO",0,1970,20,2,0,0,0,57,2,7,23,6,4,4,4,5,3,8,8.5,7,7,.9298
1,"NO",0,1937,12,2,1,0,0,45,3,5,18,5,3,6,2,3,3,7.5,5.5,7,7,.9298
0,"NO",0,1980,15,3,1,0,0,38,3,7,21,,,,1,2,3,7.5,6.5,5,2,.9298
1,"NO",1,1954,15,2,1,1,0,32,3,6,22,5,5,4,3,5,3,4,3.5,5,5,.9298
1,"NO",1,1954,14,2,,0,0,40,1,7,28,,,,2,2,3,8.5,8,7,7,.9298
0,"NO",1,1916,15,2,0,0,0,5,3,5,18,6,6,6,4,3,4,7.5,4.5,2,5,.9298
1,"NO",0,1930,26,2,1,1,0,50,3,4,24,4,4,3,2,2,3,8.5,6,5,6,.9298
0,"NO",0,1922,18,2,1,0,0,38,3,4,24,,,,4,4,3,8,5,,7,1.1067
1,"NO",1,1970,18,3,1,1,0,38,3,6,21,2,4,3,1,3,3,4,4.5,3,6,1.1067
0,"NO",1,1949,17,2,1,1,0,43,1,5,32,4,5,4,4,6,3,5.5,6,4,8,1.1067
1,"NO",0,1951,9,4,1,0,0,38,3,4,22,4,3,5,3,4,2,7,4,5,4,1.1067
0,"NO",1,1968,13,4,0,1,0,20,2,4,21,5,4,5,2,6,1,6,4.5,5,5,1.1067
1,"NO",0,1965,16,2,0,0,0,42,1,7,18,5,5,3,2,5,3,8,5,2,5,1.1067
0,"NO",0,1977,13,2,0,0,0,,1,7,19,,,,3,7,2,4,7,8,5,1.1067
1,"NO",1,1948,10,4,1,0,0,40,2,6,27,4,5,5,3,4,3,7.5,5.5,7,6,1.1067
1,"NO",0,1948,19,2,1,1,0,55,2,6,30,5,5,6,1,2,2,8.5,8.5,7,8,1.1067
1,"NO",0,1969,17,2,1,1,0,50,4,6,21,5,5,4,1,3,2,9,6.5,7,7,1.1067
1,"NO",0,1928,18,2,1,0,0,,2,7,20,6,5,5,4,5,4,9,8.5,10,10,1.1067
0,"NO",1,1925,11,2,0,0,0,38,1,2,29,5,1,3,4,7,3,7,3.5,5,6,1.1067
1,"NO",0,1971,15,1,0,0,0,45,1,7,23,6,6,6,2,4,3,9,8,8,9,1.1067
1,"NO",0,1939,20,2,1,0,1,38,1,6,19,5,6,4,1,1,4,5.5,5,7,3,1.1067
1,"NO",0,1970,14,5,1,1,0,40,1,7,24,5,5,4,2,4,2,7.5,7,6,9,.9717
1,"NO",1,1928,7,4,1,0,0,32,1,6,23,5,3,5,3,4,2,7,4.5,,4,.9717
1,"NO",1,1985,12,4,0,0,0,10,1,7,21,5,6,5,1,3,2,9.5,7,,5,.9717
1,"NO",0,1931,9,4,0,0,0,38,1,6,20,3,5,2,3,7,3,6.5,4.5,,8,.9717
1,"NO",0,1976,15,1,0,0,0,,1,7,27,4,6,5,3,6,4,6.5,8,7,9,.9717
1,"NO",1,1957,16,4,1,1,0,42,6,7,22,5,2,5,2,2,3,6.5,6,,6,.9717
1,"NO",0,1968,18,4,1,1,0,50,1,7,21,5,4,4,2,5,3,9,7.5,5,6,.9717
1,"NO",1,1970,13,4,1,1,0,38,1,7,27,5,2,4,3,7,3,8.5,7.5,7,8,.9717
0,"NO",1,1982,12,5,0,0,0,38,1,6,23,4,5,3,1,7,2,9,3,,5,.9717
0,"NO",1,1949,16,4,1,1,0,40,2,4,18,3,6,4,4,5,3,8,4,3,6,.9717
1,"NO",1,1950,15,4,1,0,0,36,6,6,23,,,,5,5,2,7,5,,6,.9717
1,"NO",1,1963,10,5,1,0,0,23,3,6,21,5,5,5,3,3,2,4,3,5,3,.9717
0,"NO",0,1952,16,5,0,1,0,38,1,7,23,5,4,4,2,5,2,7,7.5,3,9,.9717
0,"NO",1,1966,10,5,1,1,0,30,3,7,18,6,2,6,2,2,2,8,6,5,,.9717
1,"NO",0,1976,13,5,0,0,0,45,2,7,26,5,5,5,1,1,3,7.5,8,4,7,.9717
1,"NO",1,1939,12,4,1,1,0,37,1,7,28,5,5,4,4,5,3,7.5,5.5,5,8,.9717
1,"NO",0,1977,18,1,0,0,0,,1,7,26,6,6,5,1,1,2,6.5,3,2,5,.9717
1,"NO",1,1935,13,4,1,0,0,2,5,6,22,5,5,6,2,2,2,8,7,6,7,.9717
1,"NO",0,1959,14,4,1,1,0,25,3,7,23,6,5,6,7,7,3,5.5,5.5,9,7,.9717
0,"NO",0,1931,15,5,1,0,0,37,3,4,17,4,4,4,1,4,2,1.5,2.5,2,6,.9717
1,"NO",1,1934,19,4,0,0,0,40,3,6,26,3,4,5,4,4,3,6,5.5,3,8,.9717
0,"NO",0,1927,12,4,1,1,0,42,2,7,30,5,5,5,4,7,3,10,9,4,8,1.1158
1,"NO",0,1968,16,2,1,1,0,40,6,6,16,5,2,5,2,2,3,5.5,4,0,7,1.1158
0,"NO",1,1971,16,3,1,1,0,17,2,5,21,6,4,4,2,3,2,8,3.5,4,7,1.1158
1,"NO",0,1956,17,2,1,1,0,41,4,4,17,5,5,4,2,4,4,6.5,7,7,5,1.1158
1,"NO",1,1963,23,2,0,0,0,22,6,6,20,5,4,5,1,2,1,8.5,7,,9,1.1158
1,"NO",1,1957,17,2,1,1,0,39,1,4,24,3,4,4,2,3,2,7.5,5,,5,1.1158
0,"NO",0,1955,9,2,0,0,0,38,1,2,17,4,4,4,2,2,2,7.5,8,8,8,1.1158
0,"NO",1,1973,13,2,0,1,0,30,1,5,19,5,2,5,3,7,3,5,4.5,5,6,1.1158
0,"NO",1,1936,12,2,1,0,0,38,1,6,24,5,6,4,2,7,2,3,1,2,6,1.1158
0,"NO",1,1939,12,4,0,0,0,22,1,6,24,4,4,4,4,5,3,6,5,,8,1.1158
0,"NO",0,1958,9,4,1,0,0,,1,6,15,3,3,4,4,4,2,7.5,2,2,6,1.1158
1,"NO",1,1968,17,2,0,0,0,45,5,6,21,5,5,5,2,2,3,6,6,2,4,1.1158
0,"NO",1,1961,9,4,0,1,0,34,1,5,31,5,5,6,3,5,2,9,5,5,7,1.1158
1,"NO",1,1965,15,2,1,1,0,38,2,4,27,5,3,5,2,4,2,8.5,5,5,5,1.1158
1,"NO",0,1977,12,2,0,0,0,37,1,6,25,5,5,5,3,7,2,6.5,5.5,7,3,1.1158
1,"NO",0,1946,15,2,0,0,0,38,6,6,15,3,5,4,4,7,3,1.5,.5,3,1,1.1158
0,"NO",1,1965,13,2,0,0,0,40,2,4,29,6,3,6,2,4,2,9,5,7,5,1.1687
0,"NO",1,1971,12,2,0,0,0,38,1,3,19,5,5,3,1,1,2,6.5,5,3,7,1.1687
1,"NO",1,1964,14,2,0,1,0,38,1,6,20,5,4,5,2,4,3,5.5,6,,7,1.1687
1,"NO",1,1946,17,2,0,0,0,50,5,5,27,5,5,5,3,3,3,7.5,8,7,9,1.1687
0,"NO",1,1937,7,4,1,0,0,40,2,5,14,4,5,5,4,5,3,3,2.5,3,1,1.1687
1,"NO",0,1942,17,2,1,1,0,38,4,3,26,5,4,5,1,1,3,10,8.5,8,9,1.1687
1,"NO",0,1951,11,2,0,0,0,38,1,5,17,4,5,3,3,6,3,6,3,,8,1.1687
1,"NO",0,1943,17,2,1,1,0,38,2,4,21,4,5,3,4,6,3,7,5.5,2,7,1.1687
1,"NO",1,1943,12,4,0,0,0,40,1,6,18,3,5,5,3,3,2,8.5,6,5,5,1.1687
0,"NO",1,1976,15,2,0,1,0,38,2,6,24,5,5,5,2,3,3,8,6.5,5,7,1.1687
1,"NO",1,1946,10,2,0,1,0,38,2,7,27,3,5,6,2,2,2,5,3.5,4,6,1.1687
0,"NO",0,1984,12,2,0,0,0,38,1,6,25,3,2,2,1,6,2,3,2.5,,,1.1687
1,"NO",0,1976,18,3,0,0,0,7,3,7,26,6,5,6,0,0,2,6.5,7.5,5,7,1.1687
0,"NO",0,1946,18,2,1,0,0,45,1,6,27,5,5,5,2,5,4,8,9.5,0,9,1.1687
0,"NO",1,1910,7,3,0,0,0,20,2,6,23,6,6,3,2,6,4,5,1,,8,1.0899
0,"NO",1,1943,,3,0,0,1,4,1,4,20,6,6,6,3,4,3,3.5,2,,6,1.0899
1,"NO",0,1934,13,3,1,0,0,4,3,6,25,5,5,4,3,3,3,9,6.5,6,7,1.0899
1,"NO",0,1979,17,3,1,0,0,8,1,6,19,6,6,6,2,3,4,5.5,2.5,3,7,1.0899
1,"NO",0,1944,18,2,1,1,0,40,1,6,25,5,4,5,3,7,3,7.5,5.5,2,8,1.0899
1,"NO",1,1971,13,3,1,1,1,34,1,6,24,5,5,4,2,4,2,9,8,7,8,1.0899
1,"NO",1,1954,12,3,1,1,0,43,1,6,27,2,5,5,3,3,2,9,6,0,8,1.0899
1,"NO",0,1951,15,2,1,0,0,50,2,6,24,4,5,4,2,3,3,7,5.5,5,7,1.0899
1,"NO",0,1977,14,2,0,1,0,50,3,7,24,4,5,5,2,5,3,4.5,2,5,3,1.0899
1,"NO",0,1957,17,2,1,1,0,45,1,6,27,,,,3,6,2,8.5,8,7,9,1.0899
0,"NO",0,1968,11,2,0,1,0,48,1,7,23,6,5,5,2,4,2,4,1.5,,7,1.0899
1,"NO",0,1961,15,4,1,1,0,,3,6,22,6,6,4,4,4,3,8,7,6,7,1.0899
0,"NO",1,1980,10,4,0,0,0,12,2,7,27,,,,5,7,2,4.5,4,5,5,.9892
0,"NO",1,1974,12,4,0,0,0,45,3,7,27,6,5,6,2,3,1,8,3.5,3,8,.9892
0,"NO",0,1978,13,4,0,0,0,,1,7,27,4,4,5,2,2,3,5,6.5,,7,.9892
0,"NO",1,1985,11,4,0,0,0,9,2,7,23,5,5,5,1,2,2,7,4,5,5,.9892
0,"NO",0,1942,15,4,1,0,0,40,2,6,16,3,5,4,1,5,2,7,5.5,5,4,.9892
0,"NO",0,1959,12,4,0,1,0,60,1,4,22,3,2,4,1,2,3,9,5.5,3,5,.9892
0,"NO",0,1959,13,5,0,1,0,43,3,5,24,5,3,5,2,2,3,7,7.5,6,6,.9892
0,"NO",1,1981,12,4,0,0,0,38,1,5,22,,,,2,5,2,7,5.5,,7,.9892
0,"NO",1,1969,11,4,0,1,0,36,3,5,30,3,2,5,3,5,2,3.5,5,,4,.9892
0,"NO",0,1945,12,4,1,0,0,,1,4,18,4,6,3,3,3,3,9.5,2,2,6,.9892
0,"NO",0,1953,11,5,1,0,0,40,1,7,22,4,5,5,2,3,3,8,7,6,9,.9892
0,"NO",0,1976,13,4,0,0,0,40,1,3,20,6,4,6,2,6,2,7,6,6,5,.9892
0,"NO",1,1942,9,5,0,1,0,27,2,7,22,5,5,5,2,4,3,7.5,5,5,6,.9892
0,"NO",1,1982,13,5,0,0,0,38,3,7,17,4,4,6,1,3,2,5,4,4,5,.9892
0,"NO",0,1964,18,5,0,1,0,40,3,7,20,6,6,5,2,2,4,7,9,,7,.9892
0,"NO",0,1958,13,5,1,1,0,40,3,6,22,5,5,5,2,2,3,9,7,9,7,.9892
1,"NO",1,1940,8,4,1,0,0,16,2,5,12,6,2,5,2,6,2,3.5,5,3,6,1.1484
1,"NO",0,1979,16,4,0,0,0,12,1,7,23,4,4,5,1,1,2,8,5.5,5,8,1.1484
1,"NO",0,1943,13,5,1,1,0,48,2,7,22,5,4,4,3,4,4,8,7,4,8,1.1484
1,"NO",1,1947,9,4,1,0,1,42,2,6,21,5,2,5,2,6,2,7.5,7.5,8,5,1.1484
1,"NO",1,1966,20,4,1,1,0,,1,5,23,5,5,5,1,5,2,7,4.5,3,5,1.1484
1,"NO",0,1956,16,4,1,1,0,55,3,7,23,5,3,3,2,2,3,6,8,7,6,1.1484
1,"NO",0,1955,12,4,1,1,0,,2,6,30,5,5,5,3,6,3,7.5,7,4,7,1.1484
0,"NO",0,1971,10,4,0,0,0,38,1,7,21,4,4,4,2,6,1,6.5,0,0,3,1.1484
1,"NO",0,1919,8,4,0,0,0,37,3,5,23,3,6,3,2,4,3,7.5,6,5,5,1.1484
0,"NO",1,1955,10,4,1,1,0,8,2,6,28,4,4,5,4,7,2,9,4,5,7,1.1484
1,"NO",0,1949,16,2,1,0,0,45,3,6,13,4,6,5,3,4,3,4.5,4,3,5,1.0242
1,"NO",1,1969,16,1,0,0,0,41,3,7,22,5,5,4,2,2,3,7.5,6,5,6,1.0242
0,"NO",0,1913,16,1,0,0,0,36,1,4,26,5,6,5,4,7,4,8.5,6,8,8,1.0242
0,"NO",1,1974,19,1,0,0,0,48,1,6,21,4,6,4,1,1,3,7,5.5,6,7,1.0242
0,"NO",1,1962,12,1,0,0,0,42,2,6,24,4,3,5,2,6,3,9,4,7,7,1.0242
1,"NO",1,1944,16,1,1,0,0,40,3,4,30,5,5,5,3,3,2,5,5,3,5,1.0242
0,"NO",0,1971,16,1,0,0,0,47,2,7,21,4,4,4,3,5,3,8,4.5,4,8,1.0242
0,"NO",0,1944,18,1,0,0,0,35,3,4,19,4,4,3,3,5,3,7.5,5.5,5,7,1.0242
0,"NO",0,1952,16,1,0,0,0,42,1,6,24,3,5,3,5,6,4,6,4,3,6,1.0242
0,"NO",0,1960,16,1,1,1,0,43,1,6,20,5,5,5,2,2,3,6.5,3.5,5,5,1.0242
0,"NO",1,1975,15,1,0,0,0,60,3,7,23,4,5,6,0,0,2,6.5,6,4,7,1.0242
0,"NO",0,1956,19,3,0,0,0,50,2,7,27,6,4,3,1,4,3,8.5,9,8,8,1.0242
1,"NO",1,1966,20,4,1,0,0,40,2,6,22,,5,5,1,2,3,6.5,5,2,5,1.0242
0,"NO",0,1916,18,1,0,0,0,,1,6,25,4,5,4,2,2,4,8.5,5.5,2,7,1.0242
1,"NO",0,1946,13,1,1,0,0,55,3,7,20,5,4,5,2,4,3,8,8,6,7,1.0242
0,"NO",0,1973,17,2,1,0,0,40,1,6,25,,,,2,4,3,6.5,6,6,7,1.0242
0,"NO",0,1944,19,1,1,0,0,38,2,7,27,5,5,5,3,7,3,10,9,8,9,1.0242
1,"NO",1,1960,17,1,0,0,0,40,3,6,24,5,4,5,4,6,3,5.5,5.5,5,5,1.0242
1,"NO",1,1947,16,1,0,1,1,40,1,6,25,5,5,5,3,5,4,7.5,6.5,7,9,1.0242
1,"NO",0,1947,18,2,1,0,0,50,1,4,24,5,6,4,2,1,3,8.5,8,7,9,1.0242
1,"NO",0,1960,17,1,1,1,0,45,3,5,25,5,5,5,2,2,4,9,9,8,9,1.0242
0,"NO",1,1939,13,2,1,0,0,45,1,6,26,4,2,6,3,4,3,3,3.5,0,6,1.0242
1,"NO",1,1957,16,1,1,1,0,39,2,4,25,2,3,3,3,4,3,6,4,5,7,1.0242
1,"NO",0,1952,19,2,1,1,0,50,1,6,21,5,5,5,2,3,4,7,5.5,4,8,1.0242
0,"NO",1,1936,16,1,1,0,0,38,1,4,29,4,5,5,2,2,3,7,5,4,8,1.0242
0,"NO",0,1945,19,1,1,0,0,,1,4,23,4,6,4,2,3,3,6.5,7,,6,1.0242
0,"NO",1,1973,13,1,0,0,0,40,1,7,14,5,5,4,5,6,2,4,1,5,1,1.0242
0,"NO",0,1963,14,1,0,0,0,,1,7,19,,,,2,4,3,7.5,6.5,3,7,1.0242
0,"NO",0,1946,15,1,0,0,0,40,3,7,24,4,3,5,2,2,1,7.5,6,,5,1.0242
0,"NO",0,1968,18,1,0,0,0,37,2,6,20,4,5,4,2,5,3,8,4,5,6,1.0242
1,"NO",0,1955,23,1,1,0,0,45,2,5,25,4,5,5,3,4,3,8,7,6,7,1.0242
1,"NO",0,1972,20,1,0,0,0,,3,7,22,5,5,4,1,1,3,6.5,8,8,9,1.0242
0,"NO",0,1969,16,1,0,0,0,45,1,6,24,3,6,3,1,4,2,8,2.5,5,9,1.0242
1,"NO",1,1964,22,1,0,0,0,60,1,6,26,5,5,5,2,2,4,5,5,3,7,1.0242
0,"NO",1,1958,14,1,0,0,0,38,5,4,17,5,5,5,2,7,2,9,7,,9,1.0242
0,"NO",0,1974,17,1,0,0,0,48,2,5,20,4,6,3,2,6,2,8.5,4,4,5,1.0242
0,"NO",0,1968,17,1,0,0,0,45,3,6,19,5,5,3,2,3,3,7.5,6.5,5,7,1.0242
1,"NO",0,1967,18,2,1,1,0,50,3,7,15,5,5,3,7,7,3,8,5,5,4,1.0242
1,"NO",0,1946,19,1,1,1,0,42,2,6,25,5,4,4,2,3,4,7,7,4,5,1.0242
0,"NO",0,1966,12,1,0,1,0,,2,6,23,,,,2,3,3,8,9,6,4,1.0242
0,"NO",1,1924,8,1,0,0,0,50,2,7,24,2,2,6,2,3,4,4,2,,3,1.0242
0,"NO",1,1938,13,1,1,0,0,25,3,4,23,6,5,5,3,4,2,6.5,5.5,7,6,1.0242
1,"NO",1,1968,19,1,1,1,0,25,3,7,28,,,,1,1,2,8.5,8,8,8,1.0242
0,"NO",0,1921,8,1,0,0,0,,5,6,28,4,6,4,4,4,1,8,5,,5,1.0242
0,"NO",1,1936,15,1,0,0,0,38,1,4,21,4,5,4,4,5,3,7.5,6.5,,7,1.0242
1,"NO",1,1952,16,1,1,1,0,50,2,4,23,5,2,5,2,7,3,5.5,3.5,4,9,1.0242
0,"NO",0,1956,15,1,1,1,0,45,1,6,24,5,4,6,2,5,3,8,3,5,4,1.0242
0,"NO",0,1920,17,1,1,0,0,,2,4,18,3,5,5,3,4,3,6.5,6,,4,1.0242
0,"NO",0,1949,14,1,1,0,0,60,3,7,26,4,2,5,2,2,2,8,5.5,5,7,1.0242
1,"NO",1,1957,25,1,0,0,0,45,2,6,24,5,6,4,2,3,3,9,7,4,8,1.0242
1,"NO",0,1956,23,1,0,0,0,55,3,6,28,4,5,4,3,5,3,7.5,5.5,2,9,1.0242
0,"NO",1,1967,18,1,0,0,0,50,1,6,18,5,5,5,3,3,3,8,8,8,8,1.0242
1,"NO",1,1977,15,1,0,0,0,38,3,6,21,3,2,4,2,3,2,8,7,7,10,1.0242
0,"NO",1,1973,17,1,0,0,0,14,1,7,19,3,5,3,2,1,2,9,5,5,3,1.0242
1,"NO",1,1971,20,1,0,0,0,40,2,6,21,4,3,2,2,2,3,8.5,6,5,6,1.0242
0,"NO",0,1974,17,1,0,0,0,35,1,6,21,4,5,4,2,3,4,4.5,5.5,5,4,1.0242
1,"NO",0,1958,17,1,1,1,0,40,1,6,25,5,5,4,2,4,3,5,5,3,8,1.0242
0,"NO",1,1969,15,1,0,1,0,38,2,5,20,3,5,5,1,3,3,4,5.5,4,2,1.0242
1,"NO",1,1972,21,1,0,0,0,50,3,7,22,5,4,5,1,2,4,5.5,7,6,4,1.0242
0,"NO",0,1983,11,1,0,0,0,38,1,7,26,3,3,3,1,3,2,4,1.5,,3,1.0242
0,"NO",0,1981,16,1,0,0,0,16,5,5,17,4,5,5,0,2,1,3.5,3.5,5,6,1.0242
1,"NO",0,1957,15,1,1,1,0,47,1,7,25,4,4,5,3,4,3,8,3,4,7,1.0242
0,"NO",0,1944,15,1,1,1,0,,1,4,9,4,6,2,4,5,4,0,2.5,3,2,1.0242
0,"NO",1,1966,13,1,0,0,0,38,2,6,20,4,4,5,2,3,3,6,4.5,,5,1.0242
0,"NO",1,1957,11,1,0,1,0,38,1,6,25,5,5,4,5,5,3,7.5,7,7,5,1.0242
0,"NO",0,1941,9,1,0,1,0,35,1,1,8,3,5,5,1,5,2,5,3.5,5,9,1.0242
0,"NO",0,1939,10,2,1,0,0,,2,6,17,5,4,4,2,2,2,5.5,6,,6,1.0242
0,"NO",0,1973,20,1,0,0,0,40,1,7,24,5,4,4,2,5,4,8,7.5,7,7,1.0242
0,"NO",1,1958,17,2,0,1,0,40,1,6,26,4,5,2,1,6,2,8,6,6,8,1.0242
1,"NO",1,1948,13,1,0,1,0,50,2,5,25,6,6,4,2,2,4,1.5,5.5,5,5,1.0242
1,"NO",1,1975,17,1,0,0,0,55,1,6,23,3,6,5,2,5,4,7.5,8,2,7,1.0242
0,"NO",0,1963,16,1,0,0,0,,1,7,22,5,6,5,1,1,3,8.5,7,,8,1.0242
0,"NO",1,1972,17,1,0,0,0,32,2,7,25,5,5,4,2,3,3,7,6.5,2,6,1.0242
0,"NO",0,1970,19,1,0,0,0,50,1,6,22,4,5,5,2,3,3,8.5,2.5,2,3,1.0242
0,"NO",1,1974,14,1,0,0,0,38,1,6,19,3,5,3,2,5,3,5.5,4.5,4,4,1.0242
0,"NO",0,1953,11,1,0,0,0,,1,7,20,,,,2,5,2,4.5,2,1,2,1.0242
0,"NO",1,1966,19,1,0,0,0,45,1,7,25,5,5,5,3,4,3,7,6,4,5,1.0242
0,"NO",0,1958,14,1,0,0,0,40,1,6,16,,,,5,7,3,7,5.5,,8,1.0242
1,"NO",0,1975,12,3,0,0,0,40,1,7,23,5,5,5,3,7,4,7.5,7,6,7,1.0242
1,"NO",1,1927,10,1,0,0,0,37,3,4,15,4,5,5,4,4,4,5,4.5,3,8,1.0242
1,"NO",0,1959,4,1,0,0,0,,7,7,19,6,2,6,1,2,3,6,3,,6,1.0242
0,"NO",0,1962,12,1,0,0,0,35,4,3,21,4,5,3,3,5,3,4.5,6.5,2,5,1.0242
0,"NO",1,1971,17,1,0,0,0,38,2,5,16,5,6,3,3,5,3,5,4.5,5,4,1.0242
1,"NO",0,1978,14,1,0,0,0,38,1,7,23,3,4,5,2,6,1,8,3.5,3,6,1.0242
0,"NO",1,1970,15,1,0,0,0,44,2,6,25,3,5,3,2,4,2,8,4,5,4,1.0242
0,"NO",0,1931,20,1,1,0,0,44,2,7,24,4,5,2,4,7,4,8.5,7.5,7,7,1.0242
0,"NO",0,1971,14,1,0,0,0,60,3,6,26,,,,2,6,2,8.5,6.5,5,7,1.0242
1,"NO",1,1970,17,2,1,1,0,19,5,6,25,6,5,3,2,3,3,6.5,5.5,4,8,1.0242
0,"NO",1,1981,13,1,0,0,0,42,2,7,21,5,5,5,1,2,1,7,3,5,4,1.0242
1,"NO",0,1976,16,1,0,0,0,45,1,5,21,3,5,2,3,3,3,9.5,7.5,4,8,1.0242
0,"NO",1,1946,17,1,1,0,0,40,2,6,17,4,5,4,2,3,2,5.5,3.5,,5,1.0242
0,"NO",1,1977,17,1,1,0,0,38,3,4,22,4,4,4,2,4,2,8.5,6.5,6,7,1.0242
0,"NO",1,1951,10,1,1,0,0,40,1,4,19,5,3,6,1,1,1,3.5,3,,0,1.0242
1,"NO",1,1969,16,1,0,0,0,35,2,6,25,4,4,4,3,4,3,8,6.5,7,7,1.0242
